safegraph_id,horizontal_accuracy,longitude,latitude,id_type,utc,geo_hash,x,y
9d000ecd2cfc26fe285d0323c6c2297f96dd4b6e977f09889c9513b7beea0726,65.0,-65.9856,18.4126,idfa,1504271220,de30drysz,247306,264172
367e6d96ef554ca22fab949d8af3b3b414e8c66a2d80ee60d2deb12f81951156,6.0,-66.6817,18.4471,idfa,1504271904,de28fw5yk,173764,267951
085da0e0d97f301b774108a1fbed8bdac6e41b1ee9441927d6dc6d821682a368,16.633,-66.0683,18.4121,aaid,1504273250,de308xfd8,238568,264097
70fc392b97c0d6a8386fc71aa8151fb6c6638eef10f92433a24f9ce66d4a3337,23.784,-66.1732,18.4385,aaid,1504273611,de2byhw5u,227481,267001
a7e0844fb236bc32a26b598c0ce485cf88434745968689265c442c1f25c27990,11.0,-66.1766,18.3755,aaid,1504274046,de2bw15sy,227131,260027
a4a820c43b6183302be8d1f6a34ad5ebe1ec5c6be7170984fb4829e6d9d622c3,65.0,-66.0834,18.3514,idfa,1504274238,de302hz89,236985,257376
e23b72c4cd2ea5a83ddd076c37efa46fd47b5e7457b9f025f380e8871a79aa5b,25.647,-65.8412,18.1472,aaid,1504273743,de1pjxxfv,262657,234840
7aa8d0608b122dc18d9ef72b74c375bf96bdefdbf223d6b287c481ef6478786d,5.0,-66.0695,18.3805,idfa,1504273740,de308d1dk,238448,260599
304f0441c8fbf3c9efdb77ed1460c4da932069f8bebbc751b28f8dee1bda24ef,48.0,-66.0891,18.4016,idfa,1504273792,de308jgm5,236373,262931
4639a233c880ad4ce78e6cf3cb3ffdf0437c04034bc916dc506352093b53dc39,6.0,-67.1327,18.4973,idfa,1504274213,de230r76x,126144,273630
cbd7d373bbeaf92e1846fe2a224ad272c3c988771d56345bd207764d886f3368,31.2,-66.5486,18.425,idfa,1504273904,de28vdhv2,187822,265491
35866c296979379fe4b18a2b48183867001843d11497e6b8c734ebba9d70b107,12.0,-66.6092,18.2171,aaid,1504272167,de0xsk2ds,181398,242485
86d4e711a1e81ce5e8b84133bccf61c9403acbd01aa9182dc8b15c5fe6d4ced4,65.0,-66.4039,17.9583,idfa,1504274344,de0y0vnnm,203118,213832
c59185387745079413f32564f6e94835d172efd5677a2e0b0c4fa31b0d16da13,3.0,-66.2675,17.9696,aaid,1504273635,de0yhp32q,217566,215090
ae43beafa86e6b3c1d753e851ee42b55cae4bd316d5268e7a309c54fdf8623cd,3.0,-67.1503,18.4422,aaid,1504271683,de20zvq9v,124261,267539
5c717565a8ec014fee4ddb632098836e2bf17b2322b6f4092b9d34a5ed6fece2,24.0,-66.1536,18.4014,idfa,1504272773,de2bwtu7u,229557,262897
f85127fa3c7d7a00a26b1ea9a6525649c040ada7835b54b3163ab69e38143d1c,30.0,-65.8367,18.3773,aaid,1504270959,de30tc7pj,263050,260310
403478c71c598a0384d7c7b4cde1ffba4b18402a87ecf786d021c97b20183004,22.0,-67.1399,18.2098,aaid,1504271825,de0r84ypy,125261,241812
06d6d10b35b107cfb300d5d2c0c2cf509942182546ebb0f7b5b0f8c379a7cab4,8.0,-65.9979,18.2258,idfa,1504271414,de1pdjvub,246055,243493
747b0132ca4aeb4ea64603aa90823cf71d18832484a50614abc3d447ab851a1e,23.378,-66.0118,18.4435,aaid,1504272919,de30cve8u,244530,267586
6c59db73112e9f851aad27863fe904122e3bc6f64979494b38b6f9ff950614f2,23.476,-66.1134,18.4074,aaid,1504274171,de2bxwcxn,233804,263568
9edf5a5d4b33313ce17e5ddfa0d9b4d2a900a99f912afb6d6edc51c0abf16ed3,48.0,-66.0979,18.3305,idfa,1504272258,de2brbuyy,235457,255060
b6e2c30fcae12ca4093f15bfef489b1090d120c68e292d049ff3b10fe7e93157,6.0,-67.0488,18.1015,idfa,1504273610,de0qfr28f,134857,229790
8764f83d0e481dcb363ace4c216e86e23c589aa60c4c672a5d22f94bede783cf,24.839,-65.9762,18.4031,aaid,1504273994,de30dwjts,248301,263123
8d60fcf2791e0e531e49b6b1a7d749cb7bb125b6240241718a96a6074c4d999f,23.457,-66.0574,18.4027,aaid,1504274345,de308y4e2,239722,263059
1719d6eb246c680ed0ce20d49e615ffeb5852ca31ea78c99211f465e02420fca,5.0,-66.044,18.2321,idfa,1504272314,de1p9ph1z,241178,244180
14646bab7ba01b73eb6b0bbe19134417260620fa610787b4300cbd0caaf6acdf,15.0,-65.9781,18.4025,aaid,1504274161,de30dwh4j,248101,263056
031a33e20a1e70558032615b8ff01331f68989cd61ae427d67b971cfba69b89b,94.0,-66.1579,18.3882,idfa,1504274320,de2bwe3qb,229105,261435
c26fdbcc8f53eaa2a9fc03c3149deeedecdc1942fdf53cd36f3ffeaf3d351102,16.676,-66.1355,18.3032,aaid,1504273538,de2bp5cxs,231488,252031
868f19acde00f12b7b826beee0762a5b1dc612b104c80632a06b52d6428dbf67,16.0,-66.682,18.2563,idfa,1504273491,de0xfe7ws,173703,246832
fb89a779bda1fe29ad37d97d6008de08df8a070c22d1b278d030bcc622764780,5.0,-66.0257,18.0095,idfa,1504274108,de1n3w989,243168,219546
12945aedf791713824b4e96292aa474a43a7cdffe6411690fe61969eaef69d8e,16.0,-66.6311,17.9985,idfa,1504274208,de0w7u88x,179055,218292
b109199510f1327fafc9fcef8ad155c36f9f3bafe4dba5aeb32221226a96c393,50.0,-66.0776,18.3679,idfa,1504274248,de302rgbb,237595,259203
c4e1ff8ca525a83fc0a6e5b2fe62361521c13d671998445051b637218d726f32,16.0,-66.0685,18.4087,idfa,1504273219,de308x4qk,238548,263721
a2a31d1a4eb7b3fecc307289949be7bad4609d26c5181c78f2f9126d2c204d08,11.0,-67.0798,18.0913,aaid,1504272355,de0qct3vr,131572,228673
ae268557105c214e78679ac82327a91caa58641629d1b3f95cdf2e4abc5e9074,23.761,-66.5822,18.0436,aaid,1504271544,de0wsusrd,184238,223279
593bedd867a9d077266ad32e8d6364e8fc8709bf8c853597e04a2014bd501090,8.0,-66.1033,18.3802,idfa,1504273819,de2bxf103,234876,260560
ac94810e8bb185a5ec7f8b9fa85af67b42766d94de3cb86c8a43d934cf2f47a2,65.0,-66.0395,18.2346,idfa,1504273816,de1p9prxb,241653,244457
13830e832325513d9efc95e66882fe9c26d44257a37f76bef7bdef5387b10b93,10.0,-66.0974,18.4576,idfa,1504272623,de2cpbj77,235484,269128
0ef49ba01f0808c0c3b0b6aea871e63124aa08cfb2fded79e5c3e16de9960463,48.0,-66.1474,18.4319,idfa,1504273697,de2byg2vm,230207,266274
8af6c803280e011ea9515c41a148f294e27e5e127a4f72e29a0789c5224871f4,65.0,-65.6264,18.3581,idfa,1504271207,de326turd,285284,258270
d3863c2723b90c761429bae31793120e49aa4e0fc21f399dea5f58d0dfbdf21f,5.0,-66.1171,18.3953,idfa,1504272184,de2bxkz02,233415,262228
3433308ddb45776cf106f1a0904c97ebc2b1b67386f33e918f195abcfc78eaf7,5.0,-65.9645,18.3803,idfa,1504273775,de30dfn15,249544,260603
c832a8a1e51ced46f93104366c9ca2352d77a4a18e65ab1924ca71edf6302e83,5.0,-66.1091,18.4196,idfa,1504272882,de2bz9hvf,234256,264919
0e0e2519d38dc344127eabe1c36123dce065501d570384daabdfb73c3f599b6c,6.0,-65.9862,18.4577,idfa,1504273899,de3142n7g,247230,269164
4a6effee2493fe0261dcdd21ccb27438e8bebffd683c0046010abc21e4347957,8.0,-66.0137,18.4321,idfa,1504273790,de30cg6qb,244332,266323
264fe087748cfeb9b994950044640fe39760710f1e3b70aa49fbf6c570974193,5.0,-66.6918,17.9758,idfa,1504274299,de0w62ksb,172623,215788
d55ed672f42c7f7cb188cf07b3c436ff02bc4d2ad360c5c68d9ac2c04a4fcb0a,65.0,-65.6529,18.2843,idfa,1504273082,de32408fp,282518,250089
c023eee0403064654da9b2629b98bf0eebd59a8dba670b62996a29d1d9b0f52c,65.0,-66.0734,18.425,idfa,1504272112,de30b6nv5,238026,265524
75b3c2fb9381ce6ea1d8f939aa0794c2e08053ead9dc20deca6a7e3bbc401805,65.0,-67.1388,18.2112,idfa,1504271964,de0r85nzz,125378,241966
04c1ad0651e0ce132ba597798be4b405bf3bb1f8f0a1cb12235937fd0fca4995,31.0,-66.4019,18.2475,idfa,1504274252,de0zbcze4,203324,245841
ceecf5494ae82bc189405ad2bcccfe4d3693a175acf321088219f8067b4fedd0,20.0,-66.9776,18.4453,aaid,1504271001,de22gvu7v,142506,267819
4c09d82a84fed126d264118da7e929320cf9224f15f4ae97a588801339f09d10,7.0,-66.0619,18.4133,aaid,1504272358,de30b8p1j,239244,264232
3699bd839b5438605da6d871267ff59e105725f5da53e97f1b32388be87f6e3a,5.0,-66.008,18.4054,idfa,1504273612,de309yw7h,244941,263370
7e770b9e8c026280cefade36e0d8bd689f88db45eac2b6d268f5de61fb265990,5.0,-66.0132,18.4319,idfa,1504272634,de30cg6tk,244385,266301
349bdc87927ba8e5cf6cdfa6077be022c50a8847cbe7b907fe03fafabd9ad19f,24.9,-66.2289,17.9766,aaid,1504272733,de0ykbt94,221653,215869
3015352192942d6529667d0a5b4f1f422a999997805fac2d44a554c7e0fe1947,26.012,-66.1377,18.128,aaid,1504274362,de0zph052,231286,232639
0c831a9d527212016226e16f4a0b52ef24105f23684354e22e4e1746a68320cc,25.0,-65.8348,18.1421,aaid,1504272821,de1pjyst0,263336,234278
7aa41d3000d58a387c91e71ef5ff77ac101e0094efce7ac218204fb998527997,65.0,-66.323,18.1728,idfa,1504273805,de0z6u304,211673,237576
724f0bbd436aaf2a3c77218f3d34c4bf2419bf937db73eeed777f41b67edefa7,54.0,-66.7802,18.4694,idfa,1504274234,de2906hpu,163363,270436
5b166625de761836635d11f382f88a59493d6defb7e5e234adcce1c057796756,4.551,-65.9721,18.3873,aaid,1504271054,de30dg29g,248739,261375
a0a6c008053d585f37c837a9c6fcac01cc2f1b3631a4ff5b4291e36efdbde658,57.7,-66.1612,18.2067,aaid,1504273089,de0zw6qvu,228786,241346
6bcbdecbe807658e050b959dfa36e93e4c74fd9757247a8ba497fc6486ebcf4f,10.619,-67.1487,18.4857,aaid,1504273053,de21pvpz4,124449,272353
5baeadb31836b2c3fa646365134aea943e0be77d56199ebfcdcfb914485fc5a4,16.0,-67.1338,18.4819,idfa,1504273831,de230kd8s,126021,271926
67da329b70da4208ebb83d7ce80f4da0065e2c4b048fdb41be7d45f81d08346e,23.761,-66.6561,17.9884,aaid,1504274138,de0w74wtb,176406,217177
c4445a82c7664b09c368b692083e954714973012b4f4c5c4936255674ee988d8,65.0,-66.0556,18.4151,idfa,1504273816,de30bb7g2,239909,264432
8a16fe3d48a2aa6871271d5046d928600765e4ebbb4cac34623fc5c7f2670935,12.0,-66.1457,18.1159,idfa,1504274363,de0zncfhk,230442,231299
2ff9edbce0b7c6cb04b26a6e3a86af615bff4cfa5b7f442286c8d95ee114fc73,52.4,-66.971,17.9963,aaid,1504271343,de0qkh15z,143057,218121
c3f6ade6c3d935c6efb1725657f7e99d305fa5706dd15048e0ffc9d550ac45cd,57.0,-66.1057,18.407,idfa,1504274207,de2bxwzk6,234617,263525
d25530a04d2f46078a2807f8198685919797fa6b2961f61331b044aa7472ef23,65.0,-66.0792,18.3566,idfa,1504274007,de302mdwf,237428,257952
b2207376abde44a1e52181ba363c7548a48a7ccb08af0a89ee68d7601b2db92a,5.0,-66.1066,18.3965,idfa,1504273844,de2bxsyxs,234524,262363
9a2e5da79ac23b5d1799252968e67f50e4266f1e72433d19a63b3081a2a41b07,6.0,-66.3894,18.256,idfa,1504273152,de0zc72sy,204646,246782
e3460a4b470350f3c99f83134539422bf00c499d7cc6dfa4543b8bc5c0c86225,3.0,-65.8433,18.3644,aaid,1504274393,de30mxnke,262358,258880
aed49a8ee653622084438a1ada884c2541025f1377221f8d3ca8aa28b1bc5873,5.0,-65.6392,18.3508,idfa,1504273308,de326kej0,283934,257456
b3b295a2891f999c60da5b6b54fdc933895cccbdb741de96dd5697d4fb8ff3d3,6.068,-66.6295,18.0183,aaid,1504272647,de0web1u7,179227,220483
8d9323643ebdc57091319ac397b3198c00232b2746a45dbef2dee0b0d61a2b0c,65.0,-67.1303,18.4998,idfa,1504273413,de230rv0z,126398,273906
5d19c06c18c874d4e99c0204d799f08f444e043ffea9763663c918ea2c005fa3,70.0,-66.0586,18.4248,idfa,1504272363,de30bf1s6,239590,265505
e882dc21fb48f05f3263d951eab5240e15b94e876f8cc13ba26aaccb8d5cb850,50.0,-66.0359,18.2272,aaid,1504273098,de1p9q4hu,242036,243639
5db39c4afbd01f9a18d0070cf59fff4b88bfbb63f2ea349395dcd6450681f313,23.939,-66.28,18.4404,aaid,1504272836,de2bgubqu,216198,267198
0a990526bab783f61613b71461e6858afc531af8b7e292ec9a12a4e3d4b5d990,9.0,-66.1318,18.4422,aaid,1504274349,de2bzjk3d,231853,267417
b09ace05e6b582a74444aa714a15775e711803c929848a4a1ad275413794bcd4,44.0,-66.9984,18.3437,aaid,1504273787,de2277mhp,140274,256580
21dd6ace1392c3470377ae02a05dbb6ca50bae79f090d84edfe54cf0695e4168,10.0,-66.0125,18.2393,idfa,1504273196,de1pcb75s,244508,244984
930b3ff23d1ebe536ddd6ee094274ff4351b1aaaff2c1a04d56aa17c658cbfc4,44.0,-66.0342,18.2379,aaid,1504273921,de1pc257h,242213,244824
7a10057286bef7febf24776d9d299749a24cec5c9a97f42ef7986740e234b549,64.0,-66.1225,18.3922,idfa,1504272723,de2bxk5n7,232845,261884
00b3788222fe070090bd4f7909ca5d8bea3b0156904f2c7c0b386aefb6aa396b,12.0,-66.0752,18.4247,idfa,1504274220,de30b6j7r,237836,265491
a7a422faf7e64f14d6a2e3d0af65b4dde48d44187ed098d5275a99775401e198,50.0,-66.6296,17.9925,aaid,1504271563,de0w7g3y4,179213,217628
a30dd2ac236271c564c7bec1b639963ab1077f462cfe85c55e0ba93b0e37ff31,5.0,-66.0826,18.4393,idfa,1504273022,de30bkb07,237051,267105
b78ca4cc770af677ac0a7d5899f43f697556dd0a8856b26ce530695c58f13f90,17.167,-67.1223,18.3957,aaid,1504274360,de228sg49,127200,262381
3715a836e77d978d6a5d4bb496d2d181e0f7adbce9bce116be69241e1de6b66c,12.0,-66.0744,18.4041,idfa,1504271615,de308qq5e,237925,263211
ff88c390be408c732fd0247663f104cad569c8e237c7fd2dab45587082989eb4,8.0,-67.1538,18.0817,idfa,1504273645,de0nzgsj6,123735,227639
5be45d8ddb07cdb9f3fff40775cdb0b8569750ccb01f328a9c2da144f8ff554d,8.0,-66.7635,18.4206,idfa,1504273067,de28bc27b,165118,265031
0b88bc111c53f7da8473b09792f38eeadc6eb812f67d9eca986d87107d03728e,5.0,-66.2147,18.4128,idfa,1504272765,de2btpzyn,223100,264150
ea39cc34061180b9e02b7c92226be78b935c3dcc3decbd923c2ca8e2823fc467,3.9,-66.158,18.401,aaid,1504273521,de2bwtc38,229092,262852
e0b6145907bf2ad871b4dbc7c81d3de8ff5266c14105ba48397cff27aec48f02,39.6,-66.37,18.0792,aaid,1504271618,de0ycenz5,206704,227214
6a0d1fa41283c4c8cdc67843cb04a36c484f78390c4b5bd3ba827f7632c823ab,23.631,-66.1095,18.4215,aaid,1504274127,de2bz9s90,234213,265130
ee90bdda827ab27777f3c0089ae19886005f85d5313671ea36563b2f86ce6b7d,3.9,-66.068,18.4211,aaid,1504272534,de30b96y2,238598,265094
703f51d75b5866700ddf8a811d72a3bb7002750e8d978693cfa1e48e98978bf9,39.663,-66.8529,18.0267,aaid,1504273007,de0qw9xjp,155573,221453
a0745d2b07d84db53c399d0290250e6624e2c333e24e70596138f62ca5195c39,20.0,-66.0951,18.4026,aaid,1504272671,de2bxynfz,235738,263040
3a825f5a4d42c4d4806f27289268deccadedfd38e88e376b2859700824a84894,10.0,-66.0187,18.1893,idfa,1504273464,de1p3xq85,243864,239448
bd8285a6dca6229241cd91396bba70fdc6da0ef54a9dd0d18c33bac19a8ba2bd,65.0,-66.0745,18.4235,idfa,1504273468,de30b3yhb,237910,265358
d57fe18e8563643e4f9942afed2b28baf685fe854b83976e98274f2a409ba95c,12.0,-66.1115,18.3634,idfa,1504273440,de2brwgn3,234013,258698
651f08000290c22a2915712cb635458177a40a45d5df25eb22f3fe5511ec3b51,19.0,-66.4667,18.4586,aaid,1504273634,de29p823q,196476,269206
c751ee96cedb1efe3251f2b2cf8c4fce41852461192283d8a0a6240fb4c24e3e,65.0,-66.0103,18.4107,idfa,1504273208,de309zsf1,244696,263956
b3ea67db8761fa327d50b9530843b0ad05c811bbef8236831741ce079235754f,20.4,-65.991,18.4006,aaid,1504274275,de30dmdz6,246738,262843
72681cef1c6f4d63b249b2b291859e18aa98b31bdf3afaa80574d100df3c3e0f,83.7344,-66.0694,18.42,idfa,1504272977,de30b938r,238450,264972
744f15956a5371a35a82988e4962c2efdff551a21ccc955b3d439b19f305d13a,6.0,-65.9833,18.3932,idfa,1504273793,de30ds2kn,247554,262025
923e0548cfdd2e001a1a7cf0c87613dceb30ec9a225befffeb1bde7663204651,61.0,-66.0,18.2378,aaid,1504271459,de1pf0h70,245830,244821
1553f409bd3cc56bdf9e611ad4300b9579b2e17f1408fa8e70d5b903ec28d8d9,8.0,-67.2428,18.3271,aaid,1504274323,de20mb773,114434,254840
4f6ce668d02c8aecaee6785200ad0b27ee00b34e36592c6eda52c66ea3069879,65.0,-66.1498,18.4245,idfa,1504272923,de2bydp4v,229955,265455
4443d6ed0df566c97961e9db387f1df5d2bf9c71a841ebfa38dfe582f7df303d,65.0,-65.9721,18.4175,idfa,1504274019,de30fbb9d,248731,264718
fa44c24dff2267b47a3a7a08c59066f45d4da139165e5871e631fffe8f6e2c61,4.0,-67.2416,18.3748,idfa,1504272190,de20tch1j,114584,260119
48a0f96610ded502d4d37cd343bb94f32bfc1919e57777c3094bd33a35a3e38b,5.0,-66.0509,18.4079,idfa,1504273689,de308zp1y,240407,263636
2b658b67e5af5391e27a3ca18cd85533daeda6ea86d87c3d9c55ac3d6f82365a,65.0,-66.1612,18.3963,idfa,1504271555,de2bwkyy7,228755,262331
1e008c4d70aec197e692951a99378e9ff82ff8f273978188ed1ae65f76dde28a,3.0,-66.6523,17.9899,aaid,1504273357,de0w76cqb,176809,217343
