safegraph_id,horizontal_accuracy,longitude,latitude,id_type,utc,geo_hash,x,y
36cdf5615570358e3d0b47cbbde19c051b2cb403aa9e6fce8c31ccc4872b2e7c,5.0,-67.1598,18.2995,idfa,1504267437,de20perdn,123195,251748
e1cd953690a3f4187a9ae5a35d85dd3f22fd65d15c3127148e3e6ffae0b0cfd2,9.0,-66.6002,18.0155,aaid,1504267915,de0wkrx5y,182330,220170
1f90f279418c70e944403f0105a403e8b75c505e1c5abb7fb4cdd5fdcdd38372,5.0,-66.0941,18.4257,idfa,1504270265,de2bzfr9r,235839,265597
54ef5bebf9aef870870b804a9f2808b6ae1f34153a21aabc0c39b259831d50b8,4.0,-66.6043,17.9964,aaid,1504270387,de0wkkhhr,181893,218057
53b8a9f7d1d2588c22d4403255526b88a70208add38bd211dece3497d821e400,13.0,-66.9257,17.9743,aaid,1504269000,de0qm045y,147848,215672
caac8a88aaf0bfbf7346cb762d56e2cf81322d5e4fc5014f64c9c63884d3d1ab,24.029,-65.9004,18.3719,aaid,1504268862,de30s2sb0,256321,259691
b8d83310d4a767397a9506c1f128414af5c5e7fdd9f901c2580aec44f6f6b597,6.0,-66.097,18.4184,idfa,1504270041,de2bzbvwg,235534,264789
11949b524a235f6b59d5b5db8dd5c2cff801848e1ac4809cc4e7e1481c5d69e2,25.199,-66.4585,18.4365,aaid,1504269538,de28zsq2k,197341,266760
e651a75967c372e673121c770072f52e3bc1fc78f56c4832e971bc97125d46a8,6.0,-66.0009,18.3555,idfa,1504269918,de306je87,245704,257848
872c3f3f1f48f7867efb2190727049d325e14a8bb07a5a06e9210dad1cfbc30e,28.1,-66.7908,18.0436,aaid,1504269454,de0w8hsrv,162152,223309
8594e72d44a7eb60e7c09b93c81969d87aab2caafd989305e0f853da62fd1091,28.604,-66.0716,18.4555,aaid,1504267216,de30bx8pk,238210,268900
268a9e1981f368f038444696ba41d347aee6f95f586532bbf18db6169ee269f2,26.379,-65.7351,18.2146,aaid,1504270317,de1r85v5w,273856,242340
915ab6483e535caad83bc858fae3ed3d41d61b07187f08909a099d79d97bf8b7,31.0,-66.1392,18.4212,idfa,1504270476,de2bycqzk,231075,265091
18e7e65f15d22620702a79fda48779bc64557c6707eebf9b7dfddb8f74e7cd69,3.9,-66.1604,18.4058,aaid,1504269315,de2bwqxmv,228838,263383
73827b278eaffeb68d3e8347e7332384d326dc05766bd62667261e1e6a523d0b,50.0,-66.1192,17.9699,aaid,1504269028,de0yprm6p,233274,215144
e2f93f2b1f1f6ec00d432a658cc06d05d20c5d5877aa37ad6f06ba66a425d4a0,5.0,-65.999,18.4312,idfa,1504270123,de30f5kcz,245885,266227
f2644e19ad8183d0fdd51f627f654146654f2819febf018109bda5d32142fd8c,5.0,-65.8092,18.0979,idfa,1504269099,de1nyqx5y,266062,229395
fc4d2539eeb5fab81782b44c9856c260bd037c21754f138ba8e75a2e2bcb69c3,5.0,-66.5134,18.4434,idfa,1504270586,de28ymw2k,191542,267525
3a221e814b1f254c6af5d0c14723a5c66b6c49f33a1e837104cd3d35bf4b198d,20.0,-65.8539,18.087,aaid,1504270778,de1nvkwsh,261334,228173
2c48067b600cb72e92284c6724b5c6e1a289e2cc9088581216b2f4c24190eb22,41.0,-66.086,18.377,idfa,1504270775,de3081mts,236705,260209
499beb756d7b6e7cc0a78f7577fe7c4642068bf6fe4b4df19072e3d27aa38fb5,40.959,-65.9469,18.2647,aaid,1504269990,de1pgkfzt,251438,247812
614e07f82a88b9ec9a7dd42d1ef35548cbc3acaf189acce6307295261cdde4f1,12.0,-66.1969,18.4053,idfa,1504270303,de2btwsfu,224982,263322
4aff289ec361fedca3a7472a2eab7fb4d8a9559123c6e1a8736c62d9de2d03f8,27.0,-66.055,18.2295,aaid,1504267614,de1p8ys4w,240015,243889
aa87188aae1c085fbd7ee7b8dc717d7fa9bbd5faba352022489355b129aed7eb,16.0,-66.1053,18.4004,idfa,1504269342,de2bxtxtc,234661,262795
51b4ec9ccadfa43998e4229463ab57a20afa2d942d9975143d7e7a3cd59975d0,25.034,-67.1251,18.4454,aaid,1504270446,de22btbur,126925,267883
b00e7e07824fbbf06cdcc108e4509e6cdbfe5fafe65bdc7a306c0f578da28d36,20.9,-66.1074,18.1797,aaid,1504270088,de0zrtw03,234483,238367
913b1c0bccf036f422e8c9ec670104ff5056dc7bef4f282067fd603f2fb85443,10.0,-66.0655,18.413,idfa,1504269843,de308xux6,238864,264198
650760eae63c37469b6d963e40a9151a283968299ec82dbf173e8e9996763321,7.0,-66.5232,18.0578,aaid,1504270576,de0wwpr66,190486,224846
a09c9b12a5505ee9fcf52ab4d2b56d63276665f24dec5a4b0aebfad1e2e0e00f,48.9,-65.8729,18.3794,aaid,1504269305,de30t1bg9,259224,260530
bf03c031eff3583a1ce19d8e82381a79b6be3e7c5cd13122396536edb8d2c21d,5.0,-66.1834,18.0933,idfa,1504270748,de0yvvy9r,226455,228791
abc80ba4c331f51a7912e312ffc10269c6c44b5cc28d805b234a7d9e0f0b46e8,24.957,-67.1397,18.2037,aaid,1504270528,de0r81yk5,125279,241137
f83c491f4641bf727c91f982e8a6490b7f989b6cb3cef6326afb24fccbf689f1,4.551,-66.0236,18.2494,aaid,1504270256,de1pcd5n6,243331,246099
baa652a3bdda694c02e9c9ac4796e4172af078ba8a9c9b694c546dc33a94f25e,65.0,-67.1114,18.3955,idfa,1504268405,de228ufcq,128351,262354
95c628778c615e234d1d1882e7d9667dc95f9dd8d688a37bda3dcd8652ea88ee,16.0,-66.0444,18.2423,idfa,1504269558,de1pc0guy,241133,245309
ef49a80f2980fa6621b646793363528e7c1851d2caeeb29937b712e8325632b7,16.0,-66.0985,18.3619,idfa,1504268024,de2brystb,235387,258535
50b299938ccb3df36a6afb3b00688bcac7056ee420b8bae09f2dcb183de62e0a,22.0,-66.936,18.4617,aaid,1504267967,de23hbfem,146905,269622
dfaab4abfe7b6e0d4dd6df37cf924e92d8ae3ee3950a3f7032f4e6ba97a593b4,24.063,-66.0746,18.4498,aaid,1504268027,de30bqtyn,237894,268269
a6d9f1591026a01a458f34142dfb2126f862c7b4687fa7428d168888d57a9978,24.546,-66.0761,18.457,aaid,1504270681,de30bruzg,237734,269066
bb3a0748817f8341d7393413a386b80c2c229951d9fe1338a0912e4e5432cedc,30.0,-66.2791,18.2731,idfa,1504267921,de0zgy902,216309,248681
92893bac5dd2e52ca9174cabd5e2be5125cac3b306397864064234b676c2c842,5.0,-66.0535,18.3624,idfa,1504270685,de302yv2f,240143,258600
5abf41f8dc99af80aaeb55ad926d29324ec17e8fa76f17648e81aab78e48d849,48.0,-66.1051,18.4084,idfa,1504270718,de2bxxpsw,234681,263680
44d37c74df3ecff5d5d46543259957fb57162b97861565bd5b641226b7d2cbf7,4.0,-65.9568,18.4094,aaid,1504269628,de30ep7dp,250349,263826
6d5c665ed4975a663ea3f38112a2adb8f5ba45d6bd5f697727999064742f7375,65.0,-65.9952,18.4418,idfa,1504267364,de30fjpz0,246284,267402
399253ff73a726a5076116cd4b83ff5ea369092b7d80dcce95ddfc79df4cc180,3.9,-66.1487,18.3948,aaid,1504268683,de2bwu8j8,230076,262167
15a35550ead1087c1bd0d630a13ebc33a98d1b7435c1d42c30641942bdd61998,48.9,-66.7059,18.2793,aaid,1504269459,de0xfpdhz,171180,249382
71f7be651ca859dcbe3a6e628622970825ef6cf6c9e8e676a9fe2e6ba25286d2,4.6,-66.6397,18.4432,aaid,1504267917,de28gt6rt,178200,267514
e2f072fb07fde456099b21a13a5e5475b6bceed5e8421d03808e94dbcd476010,50.0,-66.3766,18.0151,idfa,1504267955,de0y3xd18,206008,220119
38fe058040183e1d1e3359985c8fcab0b70f715909fc66eb85721c6a6a9d3e82,21.238,-67.1605,18.2414,aaid,1504267596,de0pz8z0n,123096,245318
d57fe18e8563643e4f9942afed2b28baf685fe854b83976e98274f2a409ba95c,4.0,-66.1153,18.3638,idfa,1504268185,de2brx034,233611,258742
61647dde883e642974f38f0008bd0144a80eb4485aba4ae220f107a6f939c7c1,4.0,-66.0895,18.4574,idfa,1504269126,de3100546,236319,269107
00c7904a0f7dbbac7976e3e935b2c44e109397984ded3568822ba524a1ea12ae,4.551,-66.9382,18.4692,aaid,1504269726,de23hf1ne,146675,270453
3a81e432d5d123793cc732d6bf6aeeedcfbd0f0fb7fd52cc45c50b8a5bae989d,23.042,-66.1787,18.3899,aaid,1504269273,de2bw5f0g,226907,261620
1cc152fce1967eeb0abcf0da2a830ac782d1d6a24571add222c3dd942e42a6cb,10.0,-66.2287,18.186,idfa,1504269486,de0zkytv0,221649,239046
ef6964c1e2cbe46be4bb07edcfabf693eea69d91ddbbd7ce6bdb77439c7966ba,24.572,-66.5903,18.4332,aaid,1504269851,de28uewmn,183418,266402
6827952d511631b8cb867397876e1fca2f66ac2357cc58e0038c6fa40f629f6a,10.0,-65.8488,18.144,idfa,1504269871,de1pjx42e,261854,234484
56346be7d4ae9d429051c0550b05fdcae4573bcae0482b7e12b7ecde6139e198,5.0,-66.4982,18.4378,aaid,1504270576,de28yu3rz,193147,266905
c163c45c870dedcaf139d381e09b17b64db343f6103dfb979576462eacb002c2,65.0,-67.1472,18.4439,idfa,1504267417,de22bj8gt,124590,267726
a951ee234160f1580cc6741acff9ee135e5cc52bad2d51136743c49914238891,10.0,-65.7685,18.3707,idfa,1504268279,de30x2kc4,270260,259604
edb13f4344cdb575ec8da01c81a7d8a75ddc70d0b69d04e8a778e71fe7056b2e,24.219,-66.4759,18.4317,aaid,1504268894,de28z73sr,195503,266229
a4bbc1059036b69f5e17b60ed1a8c1eb0d02dbfe7cef9aa8a7d593f6af3af40d,4.551,-66.0512,18.4038,aaid,1504270379,de308yr40,240377,263182
8faf9bdfe5f6537ec16f26bacfe36d4427902a69d8c0ddd31c5a1a7ea5a2885e,21.3,-66.9717,18.3365,aaid,1504270078,de22k409y,143094,255775
249972561701491ba2073a538d21e328a72942ccd928c2b46e425374097ffc5c,48.0,-66.092,18.4562,idfa,1504268280,de30bpc73,236055,268974
9776597f390c41c32a3e0d4b2a80b2386774e9537a245e6bf775c3f2628dabd5,65.0,-66.0667,18.4095,idfa,1504270154,de308x7ej,238738,263810
bd385ec872e8deab8c8bd5593abcffa67c7caab43034b3b29f51550f6401b82c,8.0,-66.5782,18.0193,idfa,1504269301,de0wsbr60,184660,220589
8ffa8570315869df55afa89da780d208ff7eb1fc797b6fd2e1153b99c14ab65c,65.0,-67.1334,18.5041,idfa,1504269797,de2322dfn,126073,274383
0ef49ba01f0808c0c3b0b6aea871e63124aa08cfb2fded79e5c3e16de9960463,16.0,-66.1573,18.4019,idfa,1504269081,de2bwtcwx,229166,262952
cf860558f13d8bc0da06d89ab5aaec0a62bf684ea7d8f9095c79121ccd6ce168,8.0,-66.0339,18.2583,aaid,1504270696,de1pc7gd5,242240,247082
048dd20f692daa856412c0b436e7917d174af14f7246b68ae04370ff34aa2860,65.0,-66.0112,18.24,idfa,1504267837,de1pcbkpg,244645,245062
20f71c3d77c67fe78f78a90c9fdfcd3e014eb23681c263a58f565b6bc5b4d97f,64.1,-65.8223,18.1069,aaid,1504269341,de1pn0m8h,264672,230386
2ed3811c10246b107749ee5bf5c204ea008b4ad6141a5f36b383c44f74df33b8,23.964,-66.1822,18.384,aaid,1504270489,de2btfxwe,226538,260967
17271f2abacba6747590b6d8b5de4ac2d91c23fe81c82c5299a19e2dba01e538,65.0,-66.0571,18.4259,idfa,1504270547,de30bf6dx,239748,265627
b60eac28dbddc028c2c663fa8a10d5c8cdd18b12d3131ae3b4db45d474c410d7,24.56,-66.1614,18.4146,aaid,1504268319,de2by2q8w,228731,264357
e06c23351fb453b748bfd6d3f9f1656695f6724f04f6dce8722eeaf3129481d6,74.0,-65.7144,18.3612,idfa,1504269915,de322ws3b,275982,258574
91b6ee362194ce60ae84a697e6673293cdcb0ee5c6c9d0121176d05ab9dc7e05,5.0,-66.0933,18.4278,idfa,1504270212,de30b48mf,235923,265830
c5aac2064ceb58e49d51aea80a5f62fedd9383f1c08846c08c7f0c0ee11301de,69.9207,-66.0768,18.4463,idfa,1504270732,de30bqh37,237663,267881
b40506ff24f5629bf810b25109d55f26909b60533f4363eaf25f1c8e25afc589,5.0,-66.0741,18.431,idfa,1504268672,de30b7q24,237951,266188
c82f9de896e235f9057906460cf0a78f24895ca6471e584a5cdb6eb79d53a13c,5.0,-67.0621,18.4597,idfa,1504270514,de231bqz7,133585,269442
691c7c42e8214857167d9d6e7c8fe7341caea0480dfcb763986bfbdce8dbdd24,7.0,-65.9661,18.399,aaid,1504268831,de30dvkvz,249370,262672
dd91314a1206473193d53fbef1e95ab434d91534798e38e6d52501f1cb63d8ee,13.0,-65.8275,18.1402,aaid,1504270580,de1pnn3fh,264109,234070
04c1ad0651e0ce132ba597798be4b405bf3bb1f8f0a1cb12235937fd0fca4995,8.0,-66.3684,18.0643,idfa,1504269540,de0ycb800,206874,225565
6c1c2dd379a03adce4971649b58df74aec0c8412768f7c36720e507be4a3d906,5.0,-65.8976,18.3774,aaid,1504269609,de30s3wb4,256615,260301
948aaeba6b5bf1411c012a7336b73990ab7505862115636141d830a82c02c2ed,4.551,-65.6525,18.3249,aaid,1504270709,de324pcq7,282541,254583
81dcee66bd6236b6de9af81e3ff2aed8fcadaccd05c28f481a073d89f6cc1a9c,65.0,-66.6188,17.9974,idfa,1504270766,de0wkh3dw,180358,218169
dfb5a3ab6a1f76532d5e6cc6537aa61dd45d464b7b1240aca63f337a4720889f,8.0,-67.1646,18.2995,idfa,1504268784,de20pek4x,122688,251750
bcb5fff506da8ac408a234a8f6d77fa5341999a25fbc31c29bab4b9db8e88886,20.0,-66.1626,18.4017,aaid,1504269745,de2bwmvvs,228606,262929
50ff78cb886290c68304161c15ff6a765bf58c67c6b53bc9fcc98639d0a5c56f,96.0,-66.1211,18.4662,idfa,1504267748,de2cp3sj7,232979,270075
a3d2d435e445b4673c7b9b75970b571eca0264fac253e4365b7f659cdc5bd8d0,24.11,-66.006,18.4361,aaid,1504269189,de30cupy5,245144,266768
044769ff24b27a533390a0086fd4c3dddd4b4440ce5442c22562bc18c07f18bd,16.0,-66.1709,18.4369,idfa,1504269919,de2byhrf3,227724,266824
d70697425afef279ec32d0c77086cab4b71fa58599219aac58d0bef2f5348c68,5.0,-66.0836,18.4505,idfa,1504269736,de30bnz65,236943,268345
38890391eb5be5c6457bda63e2067d07b32f76445f8d95536717e3a805c2901a,41.0,-66.0168,18.278,idfa,1504268196,de1pcxruz,244043,249266
4404826b384834d8f3ced7983d7ccb58fc70b2b1c2576d43d031607b9c7733ac,16.0,-66.1802,18.3847,idfa,1504270388,de2bw4c4f,226749,261045
c9d6378f81913a4fc89a81f225b7c57d016c9204534a8a7e7d571b1fdc12bddf,4.551,-66.1109,18.3617,aaid,1504268926,de2brwes8,234077,258510
9e517c5c947cfe0bbe1ca20abc1f6c523f44c31a8c518abc46550cbf42651d42,5.0,-66.0937,18.4184,idfa,1504270039,de30b0bnf,235883,264790
3f932ca41360f53132a5b56c9b76f902fbe0477d455337aadd3a547468948552,4.0,-66.6596,18.036,aaid,1504267916,de0we57gr,176042,222446
161395c429e8a14bde2683c0706f671da26073ab2625f58b151bef41e448ec76,5.0,-66.1022,18.4155,idfa,1504270346,de2bzb3y4,234986,264467
e417c113940133c26a36066a3652ff6b1619d272b23734f31dc56b77cf9f30c4,50.0,-66.1175,18.4607,idfa,1504267274,de2cp2wtq,233360,269467
7a595ddfe4c10c6f3dcb03d54a2d350c4c1192e8decae6391849ca66851f9c22,38.0,-66.2392,18.1185,idfa,1504268506,de0zhdq5d,220546,231573
ec4f2877b50c8bb36292b620f962902365e9e30ca1b5f3bb3c01669d90b87a12,13.7,-66.04,18.3888,aaid,1504270760,de3095x4m,241564,261525
d25530a04d2f46078a2807f8198685919797fa6b2961f61331b044aa7472ef23,16.0,-66.1336,18.339,idfa,1504269146,de2br4e08,231682,255994
5eaec39973ebe589d9824f020393681fd6524b174bcc87bd1485ed2f67f755da,65.0,-66.9788,18.0802,idfa,1504270452,de0qgg7s9,142259,227409
396fa089b3d6d5260979a73db5dbf4e97e1a61851bedfb61936aedca7ea6d3fc,4.0,-66.1168,18.3845,idfa,1504270548,de2bx6z1w,233449,261033
cf67f8137f16708dd0ff5f760f80c1958a3fbb77b9d3dc46883a4d5fd7020813,30.0,-65.9326,18.2181,idfa,1504270789,de1pesmrf,252964,242659
a127e5e07abb8650a2877c1909c1436767b64f96cbc1c410dcadd1185318fcfc,26.0,-66.0852,18.3615,idfa,1504268878,de302nw5z,236793,258493
a86a1b250591246f2c2e0c662160edb3a463d0abe666f5349b077736c8d29353,31.0,-65.9096,18.2355,idfa,1504268613,de1pspwjg,255391,244591
476959aab86b176e08f8b80f1bd2efc2e59efa5310d44f5bb081aa3292061353,65.0,-66.0468,18.4526,idfa,1504270101,de30cp4jy,240830,268585
1b4bad201011672a620c40a77d4282a0cdbd75aecd8dbf532b3daa7487a3d9b5,23.9775,-66.0095,18.2252,idfa,1504270471,de1p9vv36,244828,243424
f60efb64f85572375e39ef227c6c87f716987e212283c9f4ea6db04eddca0659,65.0,-65.9777,18.4061,idfa,1504270410,de30dwsrr,248142,263455
742bae9f21c2f069203ac01fef4c23695026a06a24719d27baec37ab9a524a71,8.0,-66.0986,18.418,idfa,1504270217,de2bzbusb,235365,264744
0d33d3a7a3575b5b42879233e1755654c231da75da0cd645b537d7b1a5444fd5,5.0,-66.2822,18.1298,idfa,1504268097,de0z5sqvb,215994,232820
4a2276633a14d81f056f55cf509a8299d823d6bbf884fc90fd48a61ac284e0b2,10.0,-66.1054,18.3474,idfa,1504268671,de2brsp92,234661,256929
28c3e871084f24ccbb8b70f27765d1e752e252176b115c487f071481cea17ef0,30.0,-66.1067,18.4039,idfa,1504270772,de2bxwqd1,234512,263182
9fd53d222bc046a10155c0a9564573a0c19b4d64ff1bb72da0c0d33aafd3a010,5.0,-66.2652,18.4358,idfa,1504268144,de2buh5hh,217762,266690
4ec3ffb0431f32a47cc912469cb542329b3ad77863c15261035d9bb9f183bdf0,65.0,-66.0853,18.383,idfa,1504268482,de3084w0s,236778,260873
686ca49c958a0286c3ad4e80c3b0b8376cd43fafdff759020fee64414fc75538,44.0,-66.1156,18.4663,idfa,1504269257,de2cp98jg,233560,270087
88d71b0659d2c4634cc6b8b2329ecbefdeeabd8d6f750e035554343b0d04e585,5.0,-66.0984,18.3589,idfa,1504269931,de2bryhsh,235399,258203
3b6ea66f91ab46723e70d0f67c844def92aeece87d28798ff3ef9d9a60ab7baf,56.0,-66.0749,18.4232,idfa,1504268388,de30b3vdy,237868,265325
d841a2b629111b3a045b76936dac94cc0b576b6cd1bc92495ba2aa27a234193b,5.0,-66.3514,18.0107,idfa,1504269789,de0y6nu2h,208677,219633
c987751d3bb8f54908e804a71eb6d19124c4c78c2d95c654b610ee3e41965164,18.0,-66.0918,18.3015,aaid,1504270537,de30059mv,236108,251851
c2fd2cd3f2b10c0d59339dc18dfc203ef114b0dfd32daed0a0c689674737b8ed,34.4,-66.4136,18.3747,aaid,1504269255,de2b89p05,202085,259919
86f61ba616e17f8610e869980e5ff6c3f17d16564023f292d1dad2ca674510b7,56.1,-66.1853,18.4426,aaid,1504268193,de2bvvm79,226202,267453
0c2ea625e49dd1d1b3f7fe94b2b2de266125b8eb2a52ca381ded7abb92d9fc8b,10.0,-66.0499,18.3632,idfa,1504270484,de302yzvm,240523,258689
af3ae6a06b797c9ff7449e267fe64d21ebace313d0148e0502c67dc188a4db97,50.0,-67.0671,18.4432,aaid,1504268457,de22cv7r8,133051,267617
18328817205ee29059064f756dcaf02f4cc212fdf46033931c69501ac1ef04e9,10.0,-66.1129,18.4187,idfa,1504270195,de2bz9403,233854,264819
777c5eca679ccfe15bdbc70c3fa4b04d8ce1aedbaef1040c9e801299ed7b4dd2,6.0,-66.0862,18.3712,aaid,1504270174,de3080mkp,236685,259567
fe0f929ba4175de391d94581748b8c7759fc19dec2dbc942d5cd8c764560a9ee,65.0,-66.0107,18.2268,idfa,1504269353,de1p9yh6x,244701,243601
bf7589c4d258052473b90e65458194bfb5e4adb2f010d9e90bd31b11ec0eaa99,12.0,-66.1848,18.3698,idfa,1504270331,de2btbjsp,226265,259395
5608384999b8e25350b56fe1577471b5893bb101f65e2ae012037c3707126950,65.0,-65.9177,18.2504,idfa,1504268592,de1pu42hm,254530,246238
6c32b253657b97e8a183bd30e22a594b733a6deeb17af80bf79bd6d80a4ca674,25.8,-66.1071,18.4639,idfa,1504270362,de2cp9q0p,234458,269823
36161d793096045198c3b03fe7aefd8453f56edf03d29b249bfcb99d249c3b7c,24.609,-66.6262,17.988,aaid,1504269366,de0w7fs79,179573,217129
3380be2d80a92559c9fec6c889a4e07c0af51580dd54f34b08a1fb15cbe37274,24.181,-66.1044,18.467,aaid,1504270246,de2cpcb4r,234743,270167
e71f2b6b7650e2b38f7d62cbab04df7c4cc24cb3ad5ce8b9a30c07fc1bf2d3d4,12.136,-66.5254,18.0465,aaid,1504268879,de0wwjm8w,190252,223596
9a50d367ba8c76cbb63997473aadedbcfb7b7d2c05e6b3a02d7c361bd826f7c9,20.0,-65.6527,18.3359,aaid,1504268295,de3261cnm,282514,255801
d158714414a7e7259043553b762c9a79b8a7fd00463366a0ca76c8a58e798990,20.0,-66.717,17.994,aaid,1504270498,de0w3gdny,169957,217806
76d7f0518c95a9b2449622b5fa51409e95a6abc8f00d3f1d3c85ba02e32ba55d,30.0,-67.1634,18.1139,idfa,1504269815,de0pp9t17,122733,231207
f7b3ca9bd5d75067630fc6d5ed61636cc3c8a110d78db5b81c05819b90a68ca8,23.788,-67.1391,18.2903,aaid,1504267941,de2201wu9,125380,250721
3cb40216046a16bbbaac75b25a10861581c0e6647b717663f43aaacf2d4ba92f,6.0,-66.0427,18.2572,idfa,1504268978,de1pc5t5w,241309,246958
a00c6aea8ed7f97f4b74e45be6e86ca8139a46b3a3b93bb251e8107c3aec9bbe,13.653,-66.3732,18.4288,aaid,1504270374,de2bcdue2,206353,265908
c34b2094f74fa0a6cd2b6beb53221663df19328c89a1c5ef26b117e151a890a1,13.0,-66.1052,18.4273,aaid,1504269189,de2bzdxdt,234666,265772
751130233990663122387bca3082f459ab08c6106cdb2a64f0b81551205ceba9,17.0,-66.0688,18.3303,aaid,1504270040,de3028fjv,238533,255043
2cf2f3584a143a8ed68707c27b3fb0b7849e2d0a59831eab67b514a2be021288,33.0,-66.0535,18.2534,idfa,1504269802,de1pbfvmf,240168,246535
0f8dc370f5f305fabd8839371bd3588d951f7ed8c0876c436255bd76b9cd47b1,42.0,-67.157,18.0949,idfa,1504268248,de0nzy1f3,123402,229102
7011491779dea5a83d184def7d82220fa0de5520c3a91be4cc8dac2dbf60da0e,5.0,-65.9126,18.3763,idfa,1504270035,de30s17cv,255030,260175
95d9b8e2b240642c3359393b453fe6adb24358d0490a25bcd806a872a2a5f405,65.0,-66.7597,18.4778,idfa,1504270794,de290gg16,165530,271362
2db5c02c35dfa4577a99118420e8c82c485b0e6177b9e802920c7ef29d510bd7,5.0,-66.0703,18.37,idfa,1504270586,de30881hf,238366,259437
a2730ba4a8ca1a9a1995d7d7b1bcfc783367a85be9bb4ff16642ed80297ec31c,6.0,-66.1433,18.3804,aaid,1504267205,de2bwf5cw,230649,260575
2f0d2e431091cd68ce5339cf0acf8061765cf6de4be45d4f2907b6a3f4d1c513,17.136,-66.1059,18.4041,aaid,1504269116,de2bxwr57,234597,263204
7a091f2276f318ce55878167816647ebe8d5cb7943f55eaada9fc6c2e4223939,6.0,-66.008,18.2406,idfa,1504270708,de1pcbw7n,244983,245129
4390375985ab1d2a2520e36702402e7675f3e1a525ea83cd234484339afc4f37,23.899,-66.069,18.3303,aaid,1504270669,de3028fjb,238512,255043
e9d9ebb6bfedf5e60ec6c32122fb73bc5c377e84be7246ea8fb67606851c80e2,65.0,-66.3626,18.0809,idfa,1504268250,de0ycgs0w,207488,227402
3d51eabf8b0fbe86207ae3677d490b0b0ab6720427f2368c9c5a8fcb7e034c13,32.0,-66.5786,18.0401,idfa,1504269327,de0wsungm,184619,222891
1782d20207cc94980351652ebf4c585818fda312af7976899dbf9e26e00cfac8,48.0,-66.095,18.4541,idfa,1504270152,de2bzzrp1,235738,268741
225071e09390719bc65af93377566bb97159b48ebee49c06662c92bd1fbe7997,20.0,-66.0729,18.3973,idfa,1504270554,de308mphm,238085,262458
cd538bdabecd80c828e610d65903408bdfef938b4c5598b56c055f32c476d460,5.0,-66.0967,18.3779,idfa,1504270348,de2bxctff,235574,260306
9923387af38062c76414df2fc8d6b248fb2ec517f8a226d4a9d3ad7795328422,34.4,-65.798,18.0732,aaid,1504268575,de1nydpk5,267257,226665
5ad63ada938405f719d15f1961be8df74897a23ec95b67cdae3d782cb8e56b80,65.0,-65.6394,18.3404,idfa,1504268773,de3266fbd,283918,256305
